# Model Spectrum: Old Kurucz model T = 3500.0 log(g) = 5.00000 z = 0.00
# No ISM extinction
# Normalization: A0V magnitude 9.000000 for filter 2MASS J
# 
# Wavelength (microns)   F_lambda (W/m^2/micron)   F_nu (Jy)
    29.45999908  1.542754e-17  4.466234e-03
    29.50000000  1.534411e-17  4.454153e-03
    29.54000092  1.526125e-17  4.442121e-03
    29.57999992  1.517895e-17  4.430138e-03
    29.62000084  1.509719e-17  4.418203e-03
    29.65999985  1.501599e-17  4.406316e-03
    29.70000076  1.493534e-17  4.394478e-03
    29.73999977  1.485522e-17  4.382686e-03
    29.78000069  1.477564e-17  4.370943e-03
    29.81999969  1.469660e-17  4.359246e-03
    29.86000061  1.461808e-17  4.347597e-03
    29.89999962  1.454009e-17  4.335994e-03
    29.94000053  1.446261e-17  4.324437e-03
    29.97999954  1.438565e-17  4.312926e-03
    30.02000046  1.430920e-17  4.301462e-03
    30.05999947  1.423326e-17  4.290043e-03
    30.10000038  1.415782e-17  4.278670e-03
    30.13999939  1.408289e-17  4.267342e-03
    30.18000031  1.400844e-17  4.256059e-03
    30.21999931  1.393449e-17  4.244820e-03
    30.26000023  1.386103e-17  4.233627e-03
    30.29999924  1.378805e-17  4.222477e-03
    30.34000015  1.371555e-17  4.211371e-03
    30.37999916  1.364352e-17  4.200309e-03
    30.42000008  1.357197e-17  4.189291e-03
    30.45999908  1.350088e-17  4.178316e-03
    30.50000000  1.343026e-17  4.167384e-03
    30.54000092  1.336011e-17  4.156495e-03
    30.57999992  1.329041e-17  4.145649e-03
    30.62000084  1.322116e-17  4.134845e-03
    30.65999985  1.315236e-17  4.124083e-03
    30.70000076  1.308401e-17  4.113363e-03
    30.73999977  1.301611e-17  4.102685e-03
    30.78000069  1.294864e-17  4.092049e-03
    30.81999969  1.288161e-17  4.081454e-03
    30.86000061  1.281502e-17  4.070900e-03
    30.89999962  1.274885e-17  4.060386e-03
    30.94000053  1.268311e-17  4.049914e-03
    30.97999954  1.261780e-17  4.039482e-03
    31.02000046  1.255290e-17  4.029091e-03
    31.05999947  1.248842e-17  4.018739e-03
    31.10000038  1.242436e-17  4.008427e-03
    31.13999939  1.236070e-17  3.998155e-03
    31.18000031  1.229745e-17  3.987923e-03
    31.21999931  1.223461e-17  3.977729e-03
    31.26000023  1.217217e-17  3.967575e-03
    31.29999924  1.211012e-17  3.957459e-03
    31.34000015  1.204847e-17  3.947383e-03
    31.37999916  1.198721e-17  3.937345e-03
    31.42000008  1.192634e-17  3.927345e-03
    31.45999908  1.186586e-17  3.917382e-03
    31.50000000  1.180576e-17  3.907459e-03
    31.54000092  1.174604e-17  3.897573e-03
    31.57999992  1.168670e-17  3.887723e-03
    31.62000084  1.162773e-17  3.877912e-03
    31.65999985  1.156913e-17  3.868137e-03
    31.70000076  1.151090e-17  3.858400e-03
    31.73999977  1.145304e-17  3.848699e-03
    31.78000069  1.139554e-17  3.839035e-03
    31.81999969  1.133840e-17  3.829407e-03
    31.86000061  1.128162e-17  3.819815e-03
    31.89999962  1.122520e-17  3.810259e-03
    31.94000053  1.116912e-17  3.800740e-03
    31.97999954  1.111340e-17  3.791256e-03
    32.02000046  1.105802e-17  3.781807e-03
    32.06000137  1.100299e-17  3.772394e-03
    32.09999847  1.094830e-17  3.763015e-03
    32.13999939  1.089395e-17  3.753672e-03
    32.18000031  1.083993e-17  3.744364e-03
    32.22000122  1.078626e-17  3.735090e-03
    32.25999832  1.073291e-17  3.725850e-03
    32.29999924  1.067989e-17  3.716645e-03
    32.34000015  1.062720e-17  3.707474e-03
    32.38000107  1.057483e-17  3.698337e-03
    32.41999817  1.052279e-17  3.689233e-03
    32.45999908  1.047106e-17  3.680163e-03
    32.50000000  1.041966e-17  3.671127e-03
    32.54000092  1.036857e-17  3.662124e-03
    32.58000183  1.031779e-17  3.653154e-03
    32.61999893  1.026732e-17  3.644217e-03
    32.65999985  1.021716e-17  3.635312e-03
    32.70000076  1.016730e-17  3.626441e-03
    32.74000168  1.011775e-17  3.617602e-03
    32.77999878  1.006850e-17  3.608794e-03
    32.81999969  1.001955e-17  3.600020e-03
    32.86000061  9.970902e-18  3.591277e-03
    32.90000153  9.922546e-18  3.582566e-03
    32.93999863  9.874481e-18  3.573886e-03
    32.97999954  9.826707e-18  3.565239e-03
    33.02000046  9.779222e-18  3.556622e-03
    33.06000137  9.732023e-18  3.548037e-03
    33.09999847  9.685110e-18  3.539483e-03
    33.13999939  9.638478e-18  3.530960e-03
    33.18000031  9.592126e-18  3.522467e-03
    33.22000122  9.546054e-18  3.514006e-03
    33.25999832  9.500257e-18  3.505574e-03
    33.29999924  9.454734e-18  3.497173e-03
    33.34000015  9.409484e-18  3.488802e-03
    33.38000107  9.364505e-18  3.480461e-03
    33.41999817  9.319794e-18  3.472150e-03
    33.45999908  9.275350e-18  3.463869e-03
    33.50000000  9.231170e-18  3.455617e-03
    33.54000092  9.187253e-18  3.447396e-03
    33.58000183  9.143597e-18  3.439203e-03
    33.61999893  9.100200e-18  3.431039e-03
    33.65999985  9.057060e-18  3.422904e-03
    33.70000076  9.014175e-18  3.414799e-03
    33.74000168  8.971545e-18  3.406722e-03
    33.77999878  8.929166e-18  3.398673e-03
    33.81999969  8.887037e-18  3.390654e-03
    33.86000061  8.845156e-18  3.382663e-03
    33.90000153  8.803521e-18  3.374700e-03
    33.93999863  8.762132e-18  3.366764e-03
    33.97999954  8.720985e-18  3.358857e-03
    34.02000046  8.680079e-18  3.350978e-03
    34.06000137  8.639414e-18  3.343127e-03
    34.09999847  8.598986e-18  3.335303e-03
    34.13999939  8.558794e-18  3.327506e-03
    34.18000031  8.518837e-18  3.319737e-03
    34.22000122  8.479113e-18  3.311996e-03
    34.25999832  8.439620e-18  3.304280e-03
    34.29999924  8.400357e-18  3.296592e-03
    34.34000015  8.361322e-18  3.288932e-03
    34.38000107  8.322513e-18  3.281297e-03
    34.41999817  8.283930e-18  3.273689e-03
    34.45999908  8.245570e-18  3.266108e-03
    34.50000000  8.207432e-18  3.258553e-03
    34.54000092  8.169514e-18  3.251024e-03
    34.58000183  8.131814e-18  3.243521e-03
    34.61999893  8.094332e-18  3.236044e-03
    34.65999985  8.057066e-18  3.228593e-03
    34.70000076  8.020014e-18  3.221168e-03
    34.74000168  7.983175e-18  3.213769e-03
    34.77999878  7.946547e-18  3.206394e-03
    34.81999969  7.910129e-18  3.199045e-03
    34.86000061  7.873919e-18  3.191722e-03
    34.90000153  7.837917e-18  3.184424e-03
    34.93999863  7.802119e-18  3.177149e-03
    34.97999954  7.766527e-18  3.169901e-03
    35.02000046  7.731136e-18  3.162678e-03
    35.06000137  7.695948e-18  3.155479e-03
    35.09999847  7.660959e-18  3.148304e-03
    35.13999939  7.626169e-18  3.141154e-03
    35.18000031  7.591576e-18  3.134028e-03
    35.22000122  7.557180e-18  3.126927e-03
    35.25999832  7.522977e-18  3.119849e-03
    35.29999924  7.488968e-18  3.112796e-03
    35.34000015  7.455152e-18  3.105767e-03
    35.38000107  7.421525e-18  3.098761e-03
    35.41999817  7.388088e-18  3.091779e-03
    35.45999908  7.354840e-18  3.084821e-03
    35.50000000  7.321778e-18  3.077886e-03
    35.54000092  7.288902e-18  3.070975e-03
    35.58000183  7.256210e-18  3.064087e-03
    35.61999893  7.223701e-18  3.057221e-03
    35.65999985  7.191374e-18  3.050379e-03
    35.70000076  7.159228e-18  3.043561e-03
    35.74000168  7.127261e-18  3.036765e-03
    35.77999878  7.095473e-18  3.029991e-03
    35.81999969  7.063862e-18  3.023240e-03
    35.86000061  7.032426e-18  3.016512e-03
    35.90000153  7.001165e-18  3.009806e-03
    35.93999863  6.970078e-18  3.003123e-03
    35.97999954  6.939163e-18  2.996461e-03
    36.02000046  6.908420e-18  2.989823e-03
    36.06000137  6.877846e-18  2.983206e-03
    36.09999847  6.847441e-18  2.976610e-03
    36.13999939  6.817204e-18  2.970037e-03
    36.18000031  6.787135e-18  2.963486e-03
    36.22000122  6.757230e-18  2.956957e-03
    36.25999832  6.727490e-18  2.950448e-03
    36.29999924  6.697914e-18  2.943961e-03
    36.34000015  6.668501e-18  2.937496e-03
    36.38000107  6.639248e-18  2.931052e-03
    36.41999817  6.610155e-18  2.924629e-03
    36.45999908  6.581222e-18  2.918227e-03
    36.50000000  6.552447e-18  2.911847e-03
    36.54000092  6.523829e-18  2.905487e-03
    36.58000183  6.495367e-18  2.899149e-03
    36.61999893  6.467061e-18  2.892830e-03
    36.65999985  6.438908e-18  2.886532e-03
    36.70000076  6.410909e-18  2.880256e-03
    36.74000168  6.383061e-18  2.873999e-03
    36.77999878  6.355365e-18  2.867763e-03
    36.81999969  6.327818e-18  2.861547e-03
    36.86000061  6.300421e-18  2.855351e-03
    36.90000153  6.273172e-18  2.849176e-03
    36.93999863  6.246070e-18  2.843020e-03
    36.97999954  6.219114e-18  2.836884e-03
    37.02000046  6.192304e-18  2.830769e-03
    37.06000137  6.165638e-18  2.824673e-03
    37.09999847  6.139115e-18  2.818596e-03
    37.13999939  6.112735e-18  2.812540e-03
    37.18000031  6.086496e-18  2.806503e-03
    37.22000122  6.060399e-18  2.800485e-03
    37.25999832  6.034440e-18  2.794486e-03
    37.29999924  6.008621e-18  2.788507e-03
    37.34000015  5.982940e-18  2.782547e-03
    37.38000107  5.957396e-18  2.776607e-03
    37.41999817  5.931987e-18  2.770684e-03
    37.45999908  5.906715e-18  2.764781e-03
    37.50000000  5.881576e-18  2.758897e-03
    37.54000092  5.856572e-18  2.753032e-03
    37.58000183  5.831700e-18  2.747186e-03
    37.61999893  5.806960e-18  2.741357e-03
    37.65999985  5.782351e-18  2.735548e-03
    37.70000076  5.757872e-18  2.729757e-03
    37.74000168  5.733523e-18  2.723985e-03
    37.77999878  5.709302e-18  2.718230e-03
    37.81999969  5.685209e-18  2.712494e-03
    37.86000061  5.661244e-18  2.706776e-03
    37.90000153  5.637404e-18  2.701077e-03
    37.93999863  5.613690e-18  2.695394e-03
    37.97999954  5.590100e-18  2.689731e-03
    38.02000046  5.566634e-18  2.684085e-03
    38.06000137  5.543291e-18  2.678456e-03
    38.09999847  5.520071e-18  2.672845e-03
    38.13999939  5.496972e-18  2.667253e-03
    38.18000031  5.473993e-18  2.661677e-03
    38.22000122  5.451135e-18  2.656120e-03
    38.25999832  5.428396e-18  2.650579e-03
    38.29999924  5.405774e-18  2.645055e-03
    38.34000015  5.383272e-18  2.639549e-03
    38.38000107  5.360885e-18  2.634061e-03
    38.41999817  5.338616e-18  2.628589e-03
    38.45999908  5.316461e-18  2.623134e-03
    38.50000000  5.294422e-18  2.617697e-03
    38.54000092  5.272496e-18  2.612276e-03
    38.58000183  5.250684e-18  2.606872e-03
    38.61999893  5.228986e-18  2.601485e-03
    38.65999985  5.207398e-18  2.596114e-03
    38.70000076  5.185922e-18  2.590760e-03
    38.74000168  5.164557e-18  2.585423e-03
    38.77999878  5.143302e-18  2.580102e-03
    38.81999969  5.122156e-18  2.574798e-03
    38.86000061  5.101118e-18  2.569510e-03
    38.90000153  5.080188e-18  2.564238e-03
    38.93999863  5.059366e-18  2.558982e-03
    38.97999954  5.038650e-18  2.553743e-03
    39.02000046  5.018040e-18  2.548520e-03
    39.06000137  4.997536e-18  2.543313e-03
    39.09999847  4.977136e-18  2.538121e-03
    39.13999939  4.956840e-18  2.532945e-03
    39.18000031  4.936647e-18  2.527786e-03
    39.22000122  4.916558e-18  2.522642e-03
    39.25999832  4.896570e-18  2.517514e-03
    39.29999924  4.876684e-18  2.512401e-03
    39.34000015  4.856898e-18  2.507304e-03
    39.38000107  4.837213e-18  2.502223e-03
    39.41999817  4.817628e-18  2.497157e-03
    39.45999908  4.798142e-18  2.492106e-03
    39.50000000  4.778754e-18  2.487071e-03
    39.54000092  4.759464e-18  2.482051e-03
    39.58000183  4.740271e-18  2.477046e-03
    39.61999893  4.721175e-18  2.472056e-03
    39.65999985  4.702175e-18  2.467081e-03
    39.70000076  4.683270e-18  2.462122e-03
    39.74000168  4.664460e-18  2.457177e-03
    39.77999878  4.645745e-18  2.452247e-03
    39.81999969  4.627123e-18  2.447332e-03
    39.86000061  4.608595e-18  2.442432e-03
    39.90000153  4.590160e-18  2.437546e-03
    39.93999863  4.571816e-18  2.432675e-03
    39.97999954  4.553564e-18  2.427819e-03
    40.02000046  4.535357e-18  2.422953e-03
    40.06000137  4.517196e-18  2.418077e-03
    40.09999847  4.499125e-18  2.413216e-03
    40.13999939  4.481145e-18  2.408369e-03
    40.18000031  4.463255e-18  2.403537e-03
    40.22000122  4.445453e-18  2.398720e-03
    40.25999832  4.427740e-18  2.393916e-03
    40.29999924  4.410115e-18  2.389127e-03
    40.34000015  4.392578e-18  2.384353e-03
    40.38000107  4.375128e-18  2.379593e-03
    40.41999817  4.357764e-18  2.374846e-03
    40.45999908  4.340486e-18  2.370115e-03
    40.50000000  4.323293e-18  2.365397e-03
    40.54000092  4.306186e-18  2.360693e-03
    40.58000183  4.289163e-18  2.356004e-03
    40.61999893  4.272224e-18  2.351327e-03
    40.65999985  4.255368e-18  2.346666e-03
    40.70000076  4.238596e-18  2.342018e-03
    40.74000168  4.221906e-18  2.337383e-03
    40.77999878  4.205298e-18  2.332762e-03
    40.81999969  4.188771e-18  2.328155e-03
    40.86000061  4.172326e-18  2.323562e-03
    40.90000153  4.155961e-18  2.318982e-03
    40.93999863  4.139676e-18  2.314415e-03
    40.97999954  4.123471e-18  2.309862e-03
    41.02000046  4.107345e-18  2.305323e-03
    41.06000137  4.091297e-18  2.300797e-03
    41.09999847  4.075328e-18  2.296284e-03
    41.13999939  4.059437e-18  2.291784e-03
    41.18000031  4.043623e-18  2.287297e-03
    41.22000122  4.027886e-18  2.282824e-03
    41.25999832  4.012225e-18  2.278363e-03
    41.29999924  3.996640e-18  2.273916e-03
    41.34000015  3.981131e-18  2.269482e-03
    41.38000107  3.965697e-18  2.265060e-03
    41.41999817  3.950337e-18  2.260652e-03
    41.45999908  3.935052e-18  2.256256e-03
    41.50000000  3.919841e-18  2.251873e-03
    41.54000092  3.904703e-18  2.247503e-03
    41.58000183  3.889638e-18  2.243146e-03
    41.61999893  3.874645e-18  2.238800e-03
    41.65999985  3.859724e-18  2.234468e-03
    41.70000076  3.844876e-18  2.230148e-03
    41.74000168  3.830098e-18  2.225841e-03
    41.77999878  3.815392e-18  2.221546e-03
    41.81999969  3.800755e-18  2.217263e-03
    41.86000061  3.786189e-18  2.212993e-03
    41.90000153  3.771693e-18  2.208735e-03
    41.93999863  3.757265e-18  2.204489e-03
    41.97999954  3.742907e-18  2.200256e-03
    42.02000046  3.728617e-18  2.196035e-03
    42.06000137  3.714395e-18  2.191825e-03
    42.09999847  3.700241e-18  2.187628e-03
    42.13999939  3.686154e-18  2.183443e-03
    42.18000031  3.672134e-18  2.179270e-03
    42.22000122  3.658181e-18  2.175109e-03
    42.25999832  3.644294e-18  2.170959e-03
    42.29999924  3.630472e-18  2.166822e-03
    42.34000015  3.616716e-18  2.162696e-03
    42.38000107  3.603025e-18  2.158582e-03
    42.41999817  3.589399e-18  2.154479e-03
    42.45999908  3.575837e-18  2.150389e-03
    42.50000000  3.562339e-18  2.146310e-03
    42.54000092  3.548905e-18  2.142242e-03
    42.58000183  3.535533e-18  2.138186e-03
    42.61999893  3.522225e-18  2.134142e-03
    42.65999985  3.508979e-18  2.130109e-03
    42.70000076  3.495795e-18  2.126087e-03
    42.74000168  3.482673e-18  2.122077e-03
    42.77999878  3.469613e-18  2.118077e-03
    42.81999969  3.456613e-18  2.114090e-03
    42.86000061  3.443675e-18  2.110113e-03
    42.90000153  3.430797e-18  2.106148e-03
    42.93999863  3.417978e-18  2.102193e-03
    42.97999954  3.405220e-18  2.098250e-03
    43.02000046  3.392521e-18  2.094318e-03
    43.06000137  3.379882e-18  2.090397e-03
    43.09999847  3.367301e-18  2.086487e-03
    43.13999939  3.354778e-18  2.082588e-03
    43.18000031  3.342314e-18  2.078700e-03
    43.22000122  3.329907e-18  2.074822e-03
    43.25999832  3.317558e-18  2.070956e-03
    43.29999924  3.305265e-18  2.067100e-03
    43.34000015  3.293030e-18  2.063255e-03
    43.38000107  3.280852e-18  2.059420e-03
    43.41999817  3.268729e-18  2.055596e-03
    43.45999908  3.256662e-18  2.051783e-03
    43.50000000  3.244651e-18  2.047981e-03
    43.54000092  3.232696e-18  2.044189e-03
    43.58000183  3.220795e-18  2.040407e-03
    43.61999893  3.208949e-18  2.036636e-03
    43.65999985  3.197157e-18  2.032875e-03
    43.70000076  3.185419e-18  2.029125e-03
    43.74000168  3.173735e-18  2.025385e-03
    43.77999878  3.162105e-18  2.021655e-03
    43.81999969  3.150528e-18  2.017936e-03
    43.86000061  3.139003e-18  2.014226e-03
    43.90000153  3.127532e-18  2.010528e-03
    43.93999863  3.116112e-18  2.006839e-03
    43.97999954  3.104745e-18  2.003160e-03
    44.02000046  3.093429e-18  1.999491e-03
    44.06000137  3.082165e-18  1.995833e-03
    44.09999847  3.070952e-18  1.992184e-03
    44.13999939  3.059790e-18  1.988545e-03
    44.18000031  3.048678e-18  1.984917e-03
    44.22000122  3.037617e-18  1.981298e-03
    44.25999832  3.026606e-18  1.977689e-03
    44.29999924  3.015645e-18  1.974090e-03
    44.34000015  3.004733e-18  1.970501e-03
    44.38000107  2.993870e-18  1.966921e-03
    44.41999817  2.983057e-18  1.963351e-03
    44.45999908  2.972292e-18  1.959791e-03
    44.50000000  2.961576e-18  1.956240e-03
    44.54000092  2.950908e-18  1.952699e-03
    44.58000183  2.940288e-18  1.949168e-03
    44.61999893  2.929715e-18  1.945646e-03
    44.65999985  2.919191e-18  1.942134e-03
    44.70000076  2.908713e-18  1.938631e-03
    44.74000168  2.898282e-18  1.935138e-03
    44.77999878  2.887898e-18  1.931654e-03
    44.81999969  2.877560e-18  1.928179e-03
    44.86000061  2.867269e-18  1.924714e-03
    44.90000153  2.857023e-18  1.921258e-03
    44.93999863  2.846823e-18  1.917811e-03
    44.97999954  2.836669e-18  1.914374e-03
    45.02000046  2.826559e-18  1.910946e-03
    45.06000137  2.816495e-18  1.907527e-03
    45.09999847  2.806475e-18  1.904117e-03
    45.13999939  2.796500e-18  1.900716e-03
    45.18000031  2.786569e-18  1.897324e-03
    45.22000122  2.776682e-18  1.893942e-03
    45.25999832  2.766839e-18  1.890568e-03
    45.29999924  2.757040e-18  1.887203e-03
    45.34000015  2.747283e-18  1.883848e-03
    45.38000107  2.737570e-18  1.880501e-03
    45.41999817  2.727900e-18  1.877163e-03
    45.45999908  2.718272e-18  1.873834e-03
    45.50000000  2.708687e-18  1.870514e-03
    45.54000092  2.699144e-18  1.867202e-03
    45.58000183  2.689643e-18  1.863900e-03
    45.61999893  2.680183e-18  1.860606e-03
    45.65999985  2.670765e-18  1.857320e-03
    45.70000076  2.661389e-18  1.854044e-03
    45.74000168  2.652053e-18  1.850776e-03
    45.77999878  2.642759e-18  1.847517e-03
    45.81999969  2.633505e-18  1.844266e-03
    45.86000061  2.624291e-18  1.841024e-03
    45.90000153  2.615118e-18  1.837790e-03
    45.93999863  2.605984e-18  1.834565e-03
    45.97999954  2.596891e-18  1.831348e-03
    46.02000046  2.587837e-18  1.828140e-03
    46.06000137  2.578822e-18  1.824940e-03
    46.09999847  2.569847e-18  1.821748e-03
    46.13999939  2.560910e-18  1.818565e-03
    46.18000031  2.552013e-18  1.815390e-03
    46.22000122  2.543154e-18  1.812224e-03
